timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T13:59:00,BeYourChoice,0e5067d2-727c-478d-b78e-11f1c3ea575d,studente_run1,65.0319612000003,0.000728792518535623,1.120668214655688e-05,112.0,0.0,10.0,0.0020230922102221953,0.0,0.00018057532083333468,0.0022036675310555306,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,0.0,0,70.7484375,8.242713809013367,N,1.0,0.0
