timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T13:19:28,BeYourChoice,28d01ba5-c57b-4cf4-974b-eaee26a8d251,docente_run2,125.04011340000011,0.0014013047888192384,1.1206841954281506e-05,112.0,0.0,10.0,0.0038899488257777178,0.0,0.00034721029111110563,0.004237159116888825,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,1.026829268292683,0,70.81219512195122,8.250003938752462,N,1.0,0.0
