timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T14:00:44,BeYourChoice,6e26dc9a-14d2-40b2-ad64-4fe56aee13cc,docente_run2,65.04203750000033,0.0007289152001599317,1.1206832199251568e-05,112.0,0.0,10.0,0.002023431234222218,0.0,0.00018060725222222049,0.0022040384864444383,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,0.1390625,0,71.1875,8.294842600822449,N,1.0,0.0
