timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T13:16:11,BeYourChoice,c05b57bc-c651-4f5c-83a2-c891d6193d5e,docente_run1,125.04497779999997,0.001401351097772562,1.1206776333024087e-05,112.0,0.0,10.0,0.0038900767048888705,0.0,0.000347222437499997,0.004237299142388869,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,1.226829268292683,0,69.81382113821138,8.133936905279391,N,1.0,0.0
