timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T13:25:30,BeYourChoice,78e219e2-5778-448c-bb54-403757bfae9b,studente_run1,125.04061929999989,0.00140129515656565,1.1206719579688225e-05,112.0,0.0,10.0,0.003889935743555573,0.0,0.00034719424805555645,0.004237129991611131,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,2.1715447154471548,0,71.63739837398374,8.347022141867537,N,1.0,0.0
