timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T14:05:35,BeYourChoice,fbb1423c-3b7f-46d3-835b-4677785314c7,studente_run3,65.03265550000015,0.000728803891578607,1.120673738409168e-05,112.0,0.0,10.0,0.0020231284111112513,0.0,0.0001805735088888898,0.0022037019200001422,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,3.6328125,0,71.540625,8.335306644439697,N,1.0,0.0
