timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-01-14T14:04:10,BeYourChoice,decc001f-b1ba-4712-840e-b5f7ca614959,docente_run3,65.03722400000015,0.0007288592002321829,1.1206800589031617e-05,112.0,0.0,10.0,0.0020232721008888723,0.0,0.00018059705722221604,0.0022038691581110883,0.0,Italy,ITA,campania,,,Windows-11-10.0.26100-SP0,3.12.0,3.2.1,8,11th Gen Intel(R) Core(TM) i7-1195G7 @ 2.90GHz,,,14.6661,40.7421,11.650871276855469,machine,0.1484375,0,71.5078125,8.331500113010406,N,1.0,0.0
